Type,Region,Price,Distance_from_CBD,Rooms,Bathroom,Car_Spot,Schooling_Facilities
0,5,1356000.0,11.0,2,2.0,0.0,191.0
0,5,1662000.0,11.0,3,2.0,2.0,191.0
0,5,1665000.0,11.0,3,2.0,3.0,191.0
0,5,1445000.0,11.0,2,1.0,2.0,191.0
0,5,1600000.0,11.0,3,2.0,0.0,191.0
0,5,980000.0,11.0,3,2.0,0.0,191.0
1,5,1300000.0,11.0,3,2.0,0.0,191.0
0,5,2290000.0,11.0,5,3.5,2.0,191.0
0,5,1730000.0,11.0,4,2.0,0.0,191.0
1,5,968000.0,11.0,3,1.0,1.0,191.0
1,5,900000.0,11.0,3,2.0,2.0,191.0
0,5,1570000.0,11.0,3,2.0,0.0,191.0
0,5,1500000.0,11.0,3,1.0,2.0,191.0
0,5,1360000.0,11.0,3,2.0,0.0,191.0
0,5,2290000.0,11.0,5,3.5,2.0,191.0
0,5,1600000.0,11.0,4,2.0,0.0,191.0
0,5,1500000.0,11.0,3,2.0,2.0,191.0
0,5,1430000.0,11.0,3,2.0,0.0,191.0
0,5,1601000.0,11.0,3,2.0,0.0,191.0
0,5,1650000.0,11.0,4,2.0,0.0,191.0
0,5,1800000.0,11.0,4,2.0,4.0,191.0
0,5,1610000.0,11.0,3,2.0,0.0,191.0
0,5,1830000.0,11.0,3,2.0,3.0,191.0
0,5,1415000.0,11.0,3,1.0,1.0,191.0
0,5,1440000.0,11.0,2,1.0,1.0,191.0
1,5,1250000.0,11.0,4,2.0,2.0,191.0
0,5,1422000.0,11.0,3,1.0,2.0,191.0
0,5,1600000.0,11.0,5,3.0,4.0,191.0
0,5,1860000.0,11.0,4,2.0,3.0,191.0
1,5,1710000.0,11.0,3,2.0,2.0,191.0
0,5,1790000.0,11.0,4,2.0,2.0,191.0
0,5,1950000.0,11.0,4,2.0,2.0,191.0
0,5,1600000.0,11.0,3,1.0,2.0,191.0
0,5,1320000.0,11.0,3,1.0,2.0,191.0
0,5,1650000.0,11.0,3,1.0,1.0,191.0
0,5,1280000.0,11.0,4,2.0,0.0,191.0
0,5,995000.0,12.2,2,1.0,1.0,191.0
0,5,1250000.0,12.2,3,1.0,1.0,191.0
2,5,1045000.0,12.2,3,2.0,2.0,191.0
0,5,1200000.0,12.2,4,3.0,2.0,191.0
0,5,1075000.0,12.2,2,1.0,2.0,191.0
0,5,1500000.0,12.2,4,2.0,2.0,191.0
0,5,1120000.0,12.2,3,1.0,2.0,191.0
1,5,700000.0,12.2,2,1.0,2.0,191.0
0,5,761000.0,12.2,3,2.0,4.0,191.0
0,5,1270000.0,12.2,4,2.0,1.0,191.0
0,5,1510000.0,12.2,4,2.0,2.0,191.0
0,5,1365000.0,12.2,3,1.0,1.0,191.0
0,5,1100000.0,12.2,4,2.0,2.0,191.0
2,5,675000.0,12.2,2,2.0,0.0,191.0
0,5,1232800.0,12.2,3,2.0,0.0,191.0
0,5,1170000.0,12.2,3,2.0,0.0,191.0
0,5,1415000.0,12.2,4,3.0,2.0,191.0
2,5,690000.0,12.2,2,1.0,1.0,191.0
0,5,1631000.0,12.2,3,2.0,3.0,191.0
0,5,1500000.0,12.2,4,2.0,1.0,191.0
1,5,690000.0,12.2,2,2.0,0.0,191.0
0,5,1060000.0,12.2,3,1.0,2.0,191.0
0,5,875000.0,12.2,3,2.0,0.0,191.0
0,5,1529500.0,12.2,5,3.0,2.0,191.0
0,5,1250000.0,12.2,2,2.0,0.0,191.0
0,5,1200000.0,12.2,3,2.0,0.0,191.0
2,5,600000.0,12.2,2,1.0,1.0,191.0
1,5,980000.0,12.2,4,2.0,0.0,191.0
2,5,535000.0,12.2,2,1.0,1.0,191.0
1,5,1230000.0,12.2,4,2.0,0.0,191.0
0,5,785000.0,12.2,3,1.0,1.0,191.0
0,5,1240000.0,12.2,4,2.0,2.0,191.0
2,5,700000.0,12.2,2,1.0,2.0,191.0
1,5,880000.0,12.2,3,2.0,0.0,191.0
0,5,1350000.0,12.2,4,2.0,1.0,191.0
0,5,1110000.0,12.2,2,1.0,1.0,191.0
0,5,1305000.0,12.2,3,1.0,1.0,191.0
0,5,855000.0,12.2,3,2.0,1.0,191.0
0,5,900000.0,12.2,3,2.0,0.0,191.0
1,5,1400000.0,12.2,4,2.0,0.0,191.0
1,5,964000.0,12.2,3,2.0,0.0,191.0
1,5,900500.0,12.2,3,2.0,2.0,191.0
0,5,1200000.0,12.2,3,2.0,2.0,191.0
1,5,830000.0,12.2,3,1.0,2.0,191.0
0,6,1310000.0,10.5,4,1.0,0.0,229.0
0,6,850000.0,10.5,3,1.0,1.0,229.0
0,6,750000.0,10.5,3,1.0,1.0,229.0
1,6,851000.0,10.5,3,3.0,1.0,229.0
0,6,848000.0,10.5,3,1.0,2.0,229.0
0,6,806000.0,10.5,4,2.0,1.0,229.0
0,6,1155000.0,10.5,4,2.0,2.0,229.0
0,6,670000.0,10.5,3,2.0,2.0,229.0
0,6,1200000.0,10.5,4,3.5,4.0,229.0
0,6,636000.0,10.5,3,1.0,2.0,229.0
0,6,655000.0,10.5,3,1.0,0.0,229.0
0,6,680000.0,10.5,3,1.0,2.0,229.0
0,6,1160000.0,10.5,4,3.0,2.0,229.0
0,6,560000.0,10.5,3,1.0,0.0,229.0
0,6,750000.0,10.5,3,1.0,1.0,229.0
0,6,627500.0,10.5,3,1.0,1.0,229.0
1,6,880000.0,10.5,3,2.0,2.0,229.0
0,6,825000.0,10.5,3,1.0,0.0,229.0
0,6,1372000.0,10.5,4,1.0,0.0,229.0
0,6,950000.0,10.5,4,3.0,3.0,229.0
0,6,1200000.0,10.5,4,1.0,0.0,229.0
0,6,1600000.0,10.5,4,3.0,3.0,229.0
1,6,585000.0,10.5,2,1.0,1.0,229.0
0,6,1631000.0,10.5,4,1.0,0.0,229.0
0,6,650000.0,10.5,3,1.0,3.0,229.0
0,6,725000.0,10.5,3,1.0,4.0,229.0
2,6,665000.0,10.5,3,2.0,1.0,229.0
0,6,560500.0,10.5,3,1.0,1.0,229.0
0,6,615000.0,10.5,3,1.0,2.0,229.0
0,6,845000.0,10.5,3,1.0,3.0,229.0
0,6,585000.0,10.5,3,1.0,2.0,229.0
2,6,440000.0,10.5,2,1.0,1.0,229.0
0,6,850000.0,10.5,3,1.0,2.0,229.0
0,6,775000.0,10.5,3,1.0,0.0,229.0
0,6,850000.0,10.5,5,2.0,4.0,229.0
0,6,705000.0,10.5,3,1.0,1.0,229.0
0,6,1100000.0,10.5,4,3.0,2.0,229.0
0,6,710000.0,10.5,3,1.0,0.0,229.0
0,6,892500.0,10.5,3,1.0,1.0,229.0
1,6,730000.0,10.5,3,1.0,0.0,229.0
0,6,790000.0,10.5,3,1.0,0.0,229.0
0,6,695000.0,10.5,3,1.0,2.0,229.0
0,6,855000.0,10.5,4,1.0,0.0,229.0
0,6,522500.0,10.5,2,1.0,1.0,229.0
0,6,990000.0,10.5,4,1.0,0.0,229.0
0,6,680000.0,10.5,4,2.0,2.0,229.0
2,6,500000.0,10.5,3,1.0,1.0,229.0
1,6,550000.0,10.5,2,1.0,2.0,229.0
0,6,730000.0,10.5,3,2.0,2.0,229.0
0,6,875000.0,10.5,3,1.0,3.0,229.0
0,6,850000.0,10.5,3,2.0,5.0,229.0
0,6,635000.0,10.5,3,1.0,1.0,229.0
0,6,762000.0,10.5,4,2.0,2.0,229.0
0,6,1215000.0,10.5,3,1.0,0.0,229.0
2,6,610000.0,10.5,3,1.0,0.0,229.0
0,6,815000.0,10.5,4,1.0,0.0,229.0
0,6,820000.0,10.5,4,1.0,0.0,229.0
2,6,411000.0,10.5,2,1.0,1.0,229.0
0,6,790000.0,10.5,4,2.0,2.0,229.0
0,6,605000.0,10.5,4,1.0,0.0,229.0
0,6,805000.0,10.5,3,2.0,2.0,229.0
0,6,890000.0,10.5,4,2.0,4.0,229.0
0,6,795000.0,10.5,3,1.0,1.0,229.0
0,6,634000.0,10.5,3,2.0,1.0,229.0
0,6,642000.0,10.5,3,1.0,1.0,229.0
0,6,730000.0,10.5,3,1.0,0.0,229.0
0,6,863000.0,10.5,3,2.0,3.0,229.0
0,6,740000.0,10.5,3,1.0,2.0,229.0
0,5,1819000.0,6.6,4,2.0,1.0,191.0
2,5,410000.0,6.6,2,1.0,2.0,191.0
2,5,280000.0,6.6,1,1.0,1.0,191.0
1,5,1015000.0,6.6,2,1.0,2.0,191.0
2,5,438000.0,6.6,1,2.0,0.0,191.0
2,5,502500.0,6.6,2,1.0,1.0,191.0
2,5,520000.0,6.6,2,1.0,0.0,191.0
2,5,442000.0,6.6,2,1.0,1.0,191.0
0,5,1193000.0,6.6,3,1.0,1.0,191.0
2,5,416000.0,6.6,2,1.0,1.0,191.0
2,5,820000.0,6.6,2,1.0,1.0,191.0
2,5,474000.0,6.6,2,1.0,1.0,191.0
0,5,981000.0,6.6,2,1.0,0.0,191.0
0,5,1690000.0,6.6,3,2.0,2.0,191.0
2,5,540000.0,6.6,2,1.0,1.0,191.0
0,5,1080000.0,6.6,3,1.0,1.0,191.0
2,5,500000.0,6.6,1,1.0,0.0,191.0
2,5,497500.0,6.6,2,0.0,0.0,191.0
0,5,2100000.0,9.7,2,1.0,1.0,191.0
0,5,1800000.0,9.7,4,2.0,2.0,191.0
1,5,1255000.0,9.7,2,1.0,1.0,191.0
2,5,1070000.0,9.7,3,2.0,2.0,191.0
0,5,2200000.0,9.7,4,2.0,0.0,191.0
0,5,2290000.0,9.7,4,2.0,0.0,191.0
0,5,2290000.0,9.7,5,3.0,2.0,191.0
0,5,2290000.0,9.7,4,2.0,2.0,191.0
0,5,2200000.0,9.7,3,3.0,2.0,191.0
0,5,2290000.0,9.7,5,3.5,2.0,191.0
2,5,806000.0,9.7,2,1.0,1.0,191.0
0,5,2290000.0,9.7,6,3.5,5.0,191.0
0,5,1215000.0,9.7,2,2.0,2.0,191.0
0,5,2250000.0,9.7,5,3.0,2.0,191.0
2,5,450000.0,9.7,1,2.0,0.0,191.0
1,5,1400000.0,9.7,3,2.0,0.0,191.0
2,5,812000.0,9.7,2,1.0,1.0,191.0
0,5,2290000.0,9.7,4,2.0,0.0,191.0
0,5,1140000.0,9.7,3,2.0,2.0,191.0
0,5,2290000.0,9.7,3,2.0,1.0,191.0
0,5,2290000.0,9.7,5,3.0,2.0,191.0
2,5,605000.0,9.7,2,1.0,1.0,191.0
0,5,1255000.0,9.7,3,2.0,2.0,191.0
0,5,1850000.0,9.7,2,1.0,1.0,191.0
2,5,805000.0,9.7,2,1.0,1.0,191.0
0,5,2000000.0,9.7,4,2.0,0.0,191.0
0,5,700000.0,9.7,3,1.0,1.0,191.0
0,5,2130000.0,9.7,4,2.0,2.0,191.0
0,5,500000.0,9.7,2,1.0,1.0,191.0
0,5,2125000.0,9.7,3,2.0,2.0,191.0
0,5,2290000.0,9.7,5,2.0,0.0,191.0
2,5,648000.0,9.7,2,2.0,0.0,191.0
0,5,1800000.0,9.7,4,2.0,2.0,191.0
0,5,1020000.0,9.7,3,2.0,0.0,191.0
2,5,635000.0,9.7,2,1.0,1.0,191.0
0,5,2290000.0,9.7,5,2.0,0.0,191.0
1,5,1500000.0,9.7,3,2.0,0.0,191.0
0,5,1900000.0,9.7,2,2.0,0.0,191.0
2,5,526000.0,9.7,2,1.0,1.0,191.0
0,5,390000.0,9.7,1,1.0,1.0,191.0
0,5,2290000.0,9.7,5,2.0,0.0,191.0
0,5,905000.0,9.7,3,1.0,2.0,191.0
0,5,1750000.0,9.7,4,3.0,2.0,191.0
1,5,760000.0,9.7,2,1.0,1.0,191.0
2,5,550000.0,9.7,2,2.0,0.0,191.0
0,5,2290000.0,9.7,4,3.0,4.0,191.0
1,5,1367000.0,9.7,3,2.0,2.0,191.0
1,5,788000.0,9.7,3,2.0,0.0,191.0
0,5,2290000.0,9.7,5,3.0,2.0,191.0
0,5,2290000.0,9.7,5,3.0,2.0,191.0
0,5,1050000.0,9.7,3,2.0,0.0,191.0
0,5,2290000.0,9.7,5,2.0,0.0,191.0
1,5,1400000.0,9.7,4,3.0,2.0,191.0
2,5,662500.0,9.7,3,2.0,0.0,191.0
0,5,2290000.0,9.7,4,2.0,4.0,191.0
2,5,1280000.0,9.7,3,2.0,0.0,191.0
2,5,625000.0,9.7,2,1.0,1.0,191.0
1,5,700000.0,9.7,2,1.0,1.0,191.0
1,5,1920000.0,9.7,4,2.0,0.0,191.0
0,5,1860000.0,9.7,3,1.0,4.0,191.0
0,5,2290000.0,9.7,4,3.0,2.0,191.0
0,5,2290000.0,9.7,4,2.0,0.0,191.0
0,5,2290000.0,9.7,4,2.0,0.0,191.0
0,5,2020000.0,9.7,5,2.0,2.0,191.0
2,5,460000.0,9.7,2,1.0,1.0,191.0
0,5,2250000.0,9.7,4,1.0,2.0,191.0
2,5,1053000.0,9.7,2,1.0,2.0,191.0
0,5,1800000.0,9.7,3,2.0,2.0,191.0
1,5,1472000.0,9.7,3,2.0,2.0,191.0
0,5,2120000.0,9.7,3,1.0,2.0,191.0
0,5,1800000.0,9.7,4,2.0,0.0,191.0
0,5,1910000.0,9.7,3,1.0,2.0,191.0
2,5,754000.0,9.7,2,1.0,1.0,191.0
0,5,1605000.0,9.7,3,2.0,0.0,191.0
0,5,2290000.0,9.7,5,3.5,2.0,191.0
0,5,2290000.0,9.7,5,3.5,4.0,191.0
0,5,1490000.0,9.7,3,2.0,0.0,191.0
2,5,905000.0,9.7,3,2.0,0.0,191.0
0,5,2188000.0,9.7,4,2.0,2.0,191.0
2,5,755000.0,9.7,2,1.0,1.0,191.0
0,5,2290000.0,9.7,4,3.0,2.0,191.0
0,5,1947000.0,9.7,4,2.0,0.0,191.0
0,5,2290000.0,9.7,4,3.0,2.0,191.0
0,5,2290000.0,9.7,5,3.0,2.0,191.0
0,5,1801000.0,9.7,4,2.0,2.0,191.0
1,5,1100000.0,9.7,3,2.0,0.0,191.0
0,5,2290000.0,9.7,4,2.0,1.0,191.0
2,5,650000.0,9.7,2,1.0,1.0,191.0
0,5,1820000.0,9.7,4,2.0,0.0,191.0
0,5,2275000.0,9.7,4,2.0,1.0,191.0
0,5,2290000.0,9.7,5,3.0,4.0,191.0
1,5,1385000.0,9.7,3,2.0,2.0,191.0
0,5,2290000.0,9.7,6,2.0,0.0,191.0
0,5,2000000.0,9.7,4,1.0,2.0,191.0
0,5,1900000.0,9.7,4,2.0,1.0,191.0
0,5,2290000.0,9.7,3,2.0,1.0,191.0
0,5,1750000.0,9.7,3,2.0,3.0,191.0
0,5,2290000.0,9.7,5,3.5,3.0,191.0
0,5,2250000.0,9.7,4,2.0,0.0,191.0
0,5,1810000.0,9.7,3,2.0,0.0,191.0
1,5,1100000.0,9.7,3,2.0,1.0,191.0
0,5,2290000.0,9.7,5,3.0,2.0,191.0
0,5,2290000.0,9.7,3,2.0,2.0,191.0
0,5,2290000.0,9.7,5,2.0,2.0,191.0
0,5,1912000.0,9.7,3,1.0,2.0,191.0
2,5,730000.0,9.7,2,1.0,1.0,191.0
0,5,1530000.0,9.7,4,2.0,0.0,191.0
0,5,2290000.0,9.7,5,3.5,5.0,191.0
0,5,1500000.0,9.7,3,2.0,2.0,191.0
0,5,1850000.0,9.7,3,1.0,1.0,191.0
0,5,1700000.0,9.7,4,1.0,1.0,191.0
0,5,1010000.0,9.7,2,0.0,0.0,191.0
1,5,1315000.0,9.2,3,2.0,2.0,191.0
0,5,1500000.0,9.2,3,2.0,1.0,191.0
0,5,2290000.0,9.2,4,3.5,3.0,191.0
0,5,1080000.0,9.2,2,1.0,1.0,191.0
2,5,1450000.0,9.2,4,2.0,0.0,191.0
0,5,1305000.0,9.2,2,2.0,0.0,191.0
0,5,1350000.0,9.2,7,2.0,0.0,191.0
0,5,1905000.0,9.2,4,2.0,2.0,191.0
0,5,2290000.0,9.2,5,3.5,2.0,191.0
0,5,1900000.0,9.2,4,2.0,2.0,191.0
0,5,2251000.0,9.2,3,1.0,2.0,191.0
0,5,2160000.0,9.2,3,2.0,0.0,191.0
0,5,2205000.0,9.2,4,2.0,2.0,191.0
0,5,1265000.0,9.2,3,2.0,1.0,191.0
0,5,2000000.0,9.2,3,1.0,3.0,191.0
0,5,1750000.0,9.2,4,2.0,2.0,191.0
0,5,1450000.0,9.2,3,1.0,2.0,191.0
0,5,2290000.0,9.2,4,2.0,2.0,191.0
0,5,1825000.0,9.2,4,2.0,3.0,191.0
0,5,2290000.0,9.2,4,1.0,4.0,191.0
0,5,1570000.0,9.2,4,2.0,1.0,191.0
0,5,2290000.0,9.2,5,3.5,2.0,191.0
0,5,1750000.0,9.2,4,3.0,3.0,191.0
1,5,1150000.0,9.2,3,2.0,1.0,191.0
0,5,1575000.0,9.2,3,2.0,2.0,191.0
0,5,1505000.0,9.2,6,2.0,2.0,191.0
0,5,920000.0,9.2,3,2.0,0.0,191.0
0,5,1572000.0,9.2,4,2.0,2.0,191.0
0,5,1500000.0,9.2,4,2.0,2.0,191.0
1,5,1400000.0,9.2,4,2.0,1.0,191.0
0,5,1750000.0,9.2,5,3.0,2.0,191.0
0,5,1850000.0,9.2,4,2.0,2.0,191.0
0,5,1480000.0,9.2,3,1.0,2.0,191.0
0,5,1400000.0,9.2,4,2.0,2.0,191.0
0,5,2130000.0,9.2,4,3.0,2.0,191.0
2,5,1050000.0,9.2,3,2.0,2.0,191.0
0,5,2290000.0,9.2,5,3.5,2.0,191.0
2,5,709000.0,9.2,2,2.0,0.0,191.0
0,5,1740000.0,9.2,4,2.0,2.0,191.0
0,5,2290000.0,9.2,4,3.0,2.0,191.0
0,5,1388800.0,9.2,4,2.0,1.0,191.0
0,5,1702000.0,9.2,4,2.0,2.0,191.0
0,5,1800000.0,9.2,4,2.0,4.0,191.0
0,5,2290000.0,9.2,4,2.0,0.0,191.0
0,5,2290000.0,9.2,4,3.0,2.0,191.0
0,5,1400000.0,9.2,2,1.0,1.0,191.0
1,5,860000.0,9.2,2,2.0,2.0,191.0
0,5,1670000.0,9.2,4,3.0,2.0,191.0
0,5,1500000.0,9.2,5,1.0,1.0,191.0
0,5,2200000.0,9.2,5,3.0,2.0,191.0
2,5,1150000.0,9.2,3,2.0,0.0,191.0
0,5,1350000.0,9.2,4,2.0,2.0,191.0
0,5,2070000.0,9.2,5,2.0,1.0,191.0
0,5,1300000.0,9.2,3,1.0,2.0,191.0
0,5,2190000.0,9.2,5,2.0,0.0,191.0
0,5,1700000.0,9.2,3,2.0,3.0,191.0
0,5,1750000.0,9.2,3,1.0,2.0,191.0
0,5,980000.0,9.2,3,1.0,1.0,191.0
0,5,1230000.0,9.2,3,3.0,1.0,191.0
0,5,2290000.0,9.2,7,3.0,3.0,191.0
0,5,1950000.0,9.2,4,3.0,2.0,191.0
0,5,1750000.0,9.2,5,2.0,2.0,191.0
0,5,1636000.0,9.2,3,2.0,0.0,191.0
0,5,2000000.0,9.2,5,2.0,2.0,191.0
0,5,1480000.0,9.2,3,1.0,4.0,191.0
0,5,2290000.0,9.2,4,3.0,2.0,191.0
0,5,1818000.0,9.2,3,1.0,1.0,191.0
0,5,2170000.0,9.2,4,2.0,2.0,191.0
0,5,1310000.0,9.2,5,2.0,0.0,191.0
0,5,2290000.0,9.2,4,2.0,2.0,191.0
0,5,2290000.0,9.2,4,3.0,1.0,191.0
0,5,1845000.0,9.2,3,2.0,0.0,191.0
0,5,1620000.0,9.2,4,2.0,1.0,191.0
0,5,1420000.0,9.2,4,2.0,0.0,191.0
0,5,1903000.0,9.2,3,1.0,2.0,191.0
0,5,1900000.0,9.2,5,2.0,0.0,191.0
0,5,1712000.0,9.2,4,2.0,2.0,191.0
0,5,1720000.0,9.2,4,3.0,2.0,191.0
0,5,1670000.0,9.2,4,1.0,4.0,191.0
0,5,1350000.0,9.2,2,1.0,2.0,191.0
0,5,2086000.0,9.2,3,2.0,0.0,191.0
0,5,1675000.0,9.2,4,2.0,2.0,191.0
1,5,1680000.0,9.2,4,3.0,1.0,191.0
0,5,1800000.0,9.2,3,1.0,1.0,191.0
0,5,1540000.0,9.2,5,2.0,0.0,191.0
0,5,1550000.0,9.2,4,3.0,4.0,191.0
0,5,2290000.0,9.2,5,3.5,4.0,191.0
0,5,1860000.0,9.2,6,2.0,0.0,191.0
0,5,2290000.0,9.2,3,2.0,2.0,191.0
0,5,2205000.0,9.2,4,2.0,2.0,191.0
1,5,1137000.0,9.2,3,2.0,2.0,191.0
0,5,2100000.0,9.2,3,2.0,3.0,191.0
0,5,1389000.0,9.2,2,1.0,4.0,191.0
0,5,685000.0,9.2,2,1.0,1.0,191.0
0,5,1900000.0,9.2,6,1.0,5.0,191.0
0,5,1335000.0,9.2,3,2.0,2.0,191.0
0,5,1600000.0,9.2,3,2.0,2.0,191.0
0,5,1830000.0,9.2,3,2.0,2.0,191.0
0,5,1900000.0,9.2,4,2.0,4.0,191.0
0,5,1650000.0,9.2,5,2.0,0.0,191.0
0,5,1500000.0,9.2,5,2.0,2.0,191.0
2,5,735000.0,9.2,2,1.0,1.0,191.0
2,5,1040000.0,9.2,2,1.0,1.0,191.0
0,5,1520000.0,9.2,3,1.0,2.0,191.0
0,5,1250000.0,9.2,4,2.0,2.0,191.0
0,5,1900000.0,9.2,6,3.0,2.0,191.0
0,5,2006000.0,9.2,4,2.0,0.0,191.0
0,5,1875000.0,9.2,5,3.0,2.0,191.0
0,5,1530000.0,9.2,4,2.0,2.0,191.0
0,5,1425000.0,9.2,3,2.0,0.0,191.0
2,5,940000.0,9.2,3,2.0,0.0,191.0
0,5,1700000.0,9.2,4,2.0,5.0,191.0
0,5,1300000.0,9.2,4,2.0,0.0,191.0
0,5,1760000.0,9.2,4,2.0,0.0,191.0
0,5,2290000.0,9.2,4,2.0,0.0,191.0
0,5,1300000.0,9.2,3,2.0,0.0,191.0
1,5,1238000.0,9.2,3,2.0,2.0,191.0
0,5,1320000.0,9.2,3,1.0,0.0,191.0
2,5,560000.0,9.2,2,1.0,1.0,191.0
0,5,1651000.0,9.2,3,1.0,2.0,191.0
0,5,1920000.0,9.2,5,3.0,2.0,191.0
0,5,1560000.0,9.2,5,2.0,3.0,191.0
0,5,1550000.0,9.2,5,2.0,0.0,191.0
1,5,1330000.0,9.2,3,2.0,0.0,191.0
0,5,1038000.0,9.2,3,2.0,1.0,191.0
0,5,1660000.0,9.2,5,3.0,2.0,191.0
0,5,1260000.0,9.2,3,2.0,2.0,191.0
0,5,2000000.0,9.2,3,1.0,2.0,191.0
0,5,2155000.0,9.2,4,2.0,3.0,191.0
0,5,1225000.0,9.2,3,2.0,2.0,191.0
0,5,2150000.0,9.2,4,2.0,2.0,191.0
0,5,1770000.0,9.2,3,2.0,1.0,191.0
0,5,2040000.0,9.2,4,2.0,0.0,191.0
2,5,691500.0,9.2,2,1.0,1.0,191.0
0,5,1836000.0,9.2,5,2.0,2.0,191.0
2,5,636000.0,13.0,2,1.0,2.0,191.0
0,5,1275000.0,13.0,2,1.0,2.0,191.0
2,5,875000.0,13.0,3,1.0,2.0,191.0
1,5,1230000.0,13.0,4,2.0,0.0,191.0
1,5,895000.0,13.0,3,2.0,2.0,191.0
1,5,1020000.0,13.0,3,2.0,0.0,191.0
0,5,1550000.0,13.0,2,1.0,4.0,191.0
0,5,1420000.0,13.0,4,1.0,4.0,191.0
0,5,1425000.0,13.0,3,2.0,2.0,191.0
1,5,851000.0,13.0,2,1.0,1.0,191.0
0,5,1222500.0,13.0,3,2.0,2.0,191.0
0,5,2290000.0,13.0,4,2.0,0.0,191.0
1,5,710000.0,13.0,3,2.0,0.0,191.0
0,5,1260000.0,13.0,4,2.0,2.0,191.0
2,5,896000.0,13.0,2,2.0,0.0,191.0
0,5,2290000.0,13.0,4,3.0,2.0,191.0
1,5,900000.0,13.0,3,2.0,1.0,191.0
0,5,1100000.0,13.0,3,2.0,2.0,191.0
0,5,1005000.0,13.0,7,3.0,4.0,191.0
0,5,1317500.0,13.0,3,1.0,1.0,191.0
2,5,360000.0,13.0,2,1.0,1.0,191.0
1,5,1435000.0,13.0,4,3.0,2.0,191.0
0,5,1110000.0,13.0,3,1.0,2.0,191.0
0,5,2290000.0,13.0,4,2.0,2.0,191.0
0,5,2000000.0,13.0,4,2.0,0.0,191.0
1,5,1375000.0,13.0,5,2.0,0.0,191.0
0,5,1500000.0,13.0,3,2.0,1.0,191.0
0,5,1300000.0,13.0,4,2.0,2.0,191.0
0,5,855000.0,13.0,2,1.0,1.0,191.0
0,5,1125000.0,13.0,3,1.0,2.0,191.0
0,5,1475000.0,13.0,3,2.0,0.0,191.0
0,5,1135000.0,13.0,3,1.0,2.0,191.0
0,5,867000.0,13.0,3,2.0,1.0,191.0
0,5,1328000.0,13.0,4,2.0,2.0,191.0
0,5,1340000.0,13.0,3,2.0,1.0,191.0
1,5,1155000.0,13.0,4,3.0,2.0,191.0
0,5,1130000.0,13.0,3,2.0,0.0,191.0
0,5,1275000.0,13.0,3,1.0,4.0,191.0
0,5,770000.0,13.0,3,2.0,2.0,191.0
0,5,855000.0,13.0,2,1.0,1.0,191.0
1,5,1100000.0,13.0,3,2.0,2.0,191.0
2,5,650000.0,13.0,2,1.0,1.0,191.0
0,5,1815000.0,13.0,4,2.0,4.0,191.0
0,5,2255000.0,13.0,4,3.0,2.0,191.0
0,5,1470000.0,13.0,3,2.0,2.0,191.0
2,5,420000.0,13.0,2,1.0,0.0,191.0
2,5,855000.0,13.0,2,2.0,3.0,191.0
2,5,770000.0,13.0,2,2.0,0.0,191.0
2,5,615000.0,13.0,2,2.0,0.0,191.0
0,5,1450000.0,13.0,4,1.0,1.0,191.0
0,5,1200000.0,13.0,3,2.0,2.0,191.0
0,5,1860000.0,13.0,4,2.0,3.0,191.0
2,5,725000.0,13.0,2,1.0,1.0,191.0
0,5,1360000.0,13.0,3,2.0,0.0,191.0
0,5,1293000.0,13.0,3,1.0,1.0,191.0
0,5,1250000.0,13.0,4,2.0,0.0,191.0
0,5,1390000.0,13.0,3,1.0,2.0,191.0
0,5,1400000.0,13.0,3,2.0,1.0,191.0
0,5,1328000.0,13.0,3,2.0,2.0,191.0
1,5,1247000.0,13.0,4,2.0,3.0,191.0
0,5,1311000.0,13.0,3,2.0,2.0,191.0
0,5,1100000.0,13.0,3,1.0,2.0,191.0
0,5,1327500.0,13.0,3,1.0,2.0,191.0
1,5,1435000.0,13.0,4,2.0,0.0,191.0
0,5,1960000.0,13.0,5,2.0,0.0,191.0
0,5,1560000.0,13.0,4,3.0,1.0,191.0
0,5,1370000.0,13.0,3,1.0,2.0,191.0
0,5,1100000.0,13.0,3,1.0,2.0,191.0
0,5,850000.0,13.0,2,2.0,0.0,191.0
0,5,1385000.0,13.0,4,2.0,1.0,191.0
1,5,1275000.0,13.0,3,2.0,2.0,191.0
0,5,1095000.0,13.0,3,2.0,1.0,191.0
2,5,797500.0,13.0,2,1.0,2.0,191.0
2,5,725000.0,13.0,2,1.0,1.0,191.0
1,5,1380000.0,13.0,4,2.0,0.0,191.0
1,5,825000.0,13.0,3,2.0,2.0,191.0
1,5,1235000.0,13.0,3,2.0,2.0,191.0
2,5,820000.0,13.0,3,2.0,0.0,191.0
0,5,1600000.0,13.0,5,3.0,2.0,191.0
0,5,1165000.0,13.0,3,1.0,2.0,191.0
0,5,1355000.0,13.0,4,2.0,3.0,191.0
0,5,1910000.0,13.0,4,2.0,4.0,191.0
1,5,1250000.0,13.0,4,2.0,0.0,191.0
0,5,1448000.0,13.0,3,2.0,3.0,191.0
0,5,1400000.0,13.0,4,2.0,0.0,191.0
2,5,520000.0,13.0,2,2.0,0.0,191.0
2,5,820000.0,13.0,2,1.0,3.0,191.0
1,5,740000.0,13.0,3,2.0,0.0,191.0
0,5,895000.0,13.0,3,1.0,2.0,191.0
0,5,1041000.0,13.0,4,2.0,1.0,191.0
